CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,AMBITO,PTOT,PMAS,PFEM,VTOT
7,Chiapas,Chis.,12,Berriozábal,57,Paso Limón,170131.382,932140.699,181,E15C48,R,35,20,15,10
7,Chiapas,Chis.,12,Berriozábal,59,Las Maravillas,165728.078,931914.186,275,E15C59,R,1339,675,664,345
7,Chiapas,Chis.,12,Berriozábal,61,Nuevo Montecristo,165614.445,931827.73,329,E15C59,R,252,137,115,55
7,Chiapas,Chis.,12,Berriozábal,64,Monte Tabor,165810.992,932308.988,497,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,66,El Olivo (Geyfer),165019.781,932231.433,938,E15C58,R,11,*,*,1
7,Chiapas,Chis.,12,Berriozábal,69,El Palmar,164646.742,931708.346,951,E15C59,R,8,*,*,2
7,Chiapas,Chis.,12,Berriozábal,71,Las Pampas,164842.572,931916.032,1001,E15C59,R,23,12,11,4
7,Chiapas,Chis.,12,Berriozábal,72,Paso Naranjo,165013.755,931616.014,1014,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,75,Las Peñas,165315.421,931826.283,928,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,76,San Marcos,165008.239,932106.336,941,E15C58,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,81,La Providencia,164916.127,931953.534,960,E15C59,R,15,*,*,2
7,Chiapas,Chis.,12,Berriozábal,88,El Rosario,165138.538,931702.124,1090,E15C59,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,90,El Sabino,164833.753,931922.483,1000,E15C59,R,1,*,*,1
7,Chiapas,Chis.,12,Berriozábal,91,El Sabino,164652.678,931234.706,678,E15C59,R,543,269,274,141
7,Chiapas,Chis.,12,Berriozábal,93,San Antonio Bombano,164515.042,931822.306,952,E15C59,R,91,43,48,21
7,Chiapas,Chis.,12,Berriozábal,94,San Francisco el Túnez,165217.863,931837.099,1045,E15C59,R,7,*,*,2
7,Chiapas,Chis.,12,Berriozábal,95,San Francisco,164621.505,931653.134,938,E15C59,R,141,79,62,26
7,Chiapas,Chis.,12,Berriozábal,96,San Isidro,165347.852,931810.06,794,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,98,San Joaquín,165253.016,931900.356,1058,E15C59,R,26,9,17,6
7,Chiapas,Chis.,12,Berriozábal,101,San Juan,165108.021,931731.439,1080,E15C59,R,14,9,5,3
7,Chiapas,Chis.,12,Berriozábal,103,La Montaña,165151.066,931800.111,1031,E15C59,R,7,*,*,1
7,Chiapas,Chis.,12,Berriozábal,107,Santa Bárbara,164959.442,932017.497,961,E15C58,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,109,Santa Inés Bellavista,164543.142,931648.692,926,E15C59,R,70,34,36,17
7,Chiapas,Chis.,12,Berriozábal,110,El Potrillo,165253.139,931946.265,1005,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,112,Santa Rosa,165057.985,931708.657,1063,E15C59,R,11,*,*,1
7,Chiapas,Chis.,12,Berriozábal,116,El Tepeyac,164614.666,931714.357,938,E15C59,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,117,El Tirol,165256.455,931923.469,999,E15C59,R,78,39,39,19
7,Chiapas,Chis.,12,Berriozábal,119,Bombano Tres Hermanos,164510.223,931848.858,987,E15C59,R,20,9,11,4
7,Chiapas,Chis.,12,Berriozábal,121,El Triunfo,164518.6,931750.088,971,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,123,El Turipache,165400.873,932222.712,840,E15C58,R,1,*,*,1
7,Chiapas,Chis.,12,Berriozábal,124,Verapaz,165127.082,931718.096,1108,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,128,El Ocote,165713.915,931842.022,303,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,134,Lindavista,164551.724,931442.556,841,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,135,El Limón,165642.181,932155.844,554,E15C58,R,16,8,8,3
7,Chiapas,Chis.,12,Berriozábal,137,La Herradura,165557.815,932158.827,437,E15C58,R,22,13,9,5
7,Chiapas,Chis.,12,Berriozábal,138,Los Altos de San José (Palo Alto),164843.027,932147.298,1048,E15C58,R,19,8,11,3
7,Chiapas,Chis.,12,Berriozábal,139,El Zapote,165219.366,931932.553,1079,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,140,La Libertad,165431.561,931954.482,779,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,141,El Paraíso,165213.433,932401.798,823,E15C58,R,98,47,51,16
7,Chiapas,Chis.,12,Berriozábal,146,Vistahermosa,165037.818,931804.562,1179,E15C59,R,237,115,122,52
7,Chiapas,Chis.,12,Berriozábal,148,San Martín,165215.013,931902.393,1067,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,149,Montebello,165623.289,931752.161,459,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,150,San Pedro Bombano,164516.209,931802.263,953,E15C59,R,39,19,20,6
7,Chiapas,Chis.,12,Berriozábal,154,Chucamay,164600.952,931707.958,931,E15C59,R,11,*,*,2
7,Chiapas,Chis.,12,Berriozábal,155,Los Pinos,164553.191,931715.487,941,E15C59,R,11,5,6,3
7,Chiapas,Chis.,12,Berriozábal,159,La Victoria,164857.188,931853.518,1015,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,160,San Antonio el Triángulo,164604.463,931648.975,930,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,161,Santa Sofía,164918.507,931946.007,956,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,168,Bonanza,164850.507,932107.295,1001,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,169,San José de los Naranjos,164913.4,932121.779,1011,E15C58,R,10,*,*,2
7,Chiapas,Chis.,12,Berriozábal,170,La Peregrina (La Pantalla),164932.931,932154.476,983,E15C58,R,1,*,*,1
7,Chiapas,Chis.,12,Berriozábal,172,San José la Laguna,165339.986,932002.193,839,E15C58,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,174,El Chinal Buenavista,165338.331,931910.339,957,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,175,Las Limas,165312.632,932519.012,909,E15C58,R,20,10,10,4
7,Chiapas,Chis.,12,Berriozábal,179,San Jorge,164503.033,931838.823,980,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,180,Benito Juárez,165743.344,932139.872,308,E15C58,R,228,117,111,53
7,Chiapas,Chis.,12,Berriozábal,183,Buenos Aires,164744.48,931403.405,863,E15C59,R,17,10,7,3
7,Chiapas,Chis.,12,Berriozábal,196,Unión Hidalgo,165824.694,932350.631,357,E15C58,R,153,77,76,21
7,Chiapas,Chis.,12,Berriozábal,197,Chicozapote,165837.415,932246.317,502,E15C58,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,202,Paso de la Amistad,165716.289,932141.304,449,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,203,Río Blanco,165614.879,931837.268,314,E15C59,R,75,36,39,18
7,Chiapas,Chis.,12,Berriozábal,205,Mi Lupita,165554.123,932109.316,635,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,207,La Primavera,165552.344,931945.726,745,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,211,Buenavista,165822.538,932155.394,578,E15C58,R,106,51,55,22
7,Chiapas,Chis.,12,Berriozábal,213,Las Limas,165342.15,931759.25,861,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,214,Guadalupe,165258.345,931758.964,979,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,216,El Retiro,165215.069,931923.111,1100,E15C59,R,9,*,*,2
7,Chiapas,Chis.,12,Berriozábal,219,La Rosaria,165227.146,931836.572,1047,E15C59,R,9,*,*,1
7,Chiapas,Chis.,12,Berriozábal,222,El Girol,165326.72,931847.542,1023,E15C59,R,8,*,*,2
7,Chiapas,Chis.,12,Berriozábal,225,Montebello,165218.434,931918.059,1099,E15C59,R,25,13,12,7
7,Chiapas,Chis.,12,Berriozábal,229,La Conformidad (El Retazo),165205.325,932137.915,906,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,230,Las Vistas,165310.405,932510.343,897,E15C58,R,6,*,*,2
7,Chiapas,Chis.,12,Berriozábal,233,El Cerrón,165230.166,932152.531,907,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,234,El Potrero,165322.549,932322.106,788,E15C58,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,238,El Mirador,165157.417,932121.615,1032,E15C58,R,39,18,21,7
7,Chiapas,Chis.,12,Berriozábal,239,El Domino,165028.809,932145.974,964,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,240,Loma Linda (Palo Alto),164834.824,932159.227,1061,E15C58,R,31,15,16,4
7,Chiapas,Chis.,12,Berriozábal,241,San José la Esperanza,165254.113,931721.46,960,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,242,San José Porvenir,165246.306,931736.647,971,E15C59,R,10,*,*,1
7,Chiapas,Chis.,12,Berriozábal,244,San Pedro el Tablón,165037.803,931700.841,1037,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,245,El Carmen,164957.333,931640.773,1023,E15C59,R,14,*,*,1
7,Chiapas,Chis.,12,Berriozábal,246,La Trinidad,164931.43,931704.114,1060,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,247,Paso del Burro,164929.354,931613.019,907,E15C59,R,10,4,6,3
7,Chiapas,Chis.,12,Berriozábal,248,Flamboyanes,164926.509,931514.587,919,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,249,Llantera,164706.778,931333.811,786,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,250,Atotonilco el Alto (Quinta Gasén),164756.023,931430.643,877,E15C59,R,22,10,12,5
7,Chiapas,Chis.,12,Berriozábal,251,Los Toritos,164750.711,931423.947,869,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,252,Saltillito,164747.239,931418.499,862,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,253,La Caridad,164757.416,931417.707,876,E15C59,R,193,104,89,41
7,Chiapas,Chis.,12,Berriozábal,254,El Peaje,164745.265,931409.427,859,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,255,Buenavista,164530.324,931833.039,1002,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,256,El Turcón,164731.736,931359.513,844,E15C59,R,5,*,*,2
7,Chiapas,Chis.,12,Berriozábal,257,San Francisco,164724.544,931352.773,841,E15C59,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,258,Santa María,164714.628,931356.438,826,E15C59,R,10,4,6,3
7,Chiapas,Chis.,12,Berriozábal,259,San José,164714.123,931353.546,825,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,260,Santa Cecilia,164710.251,931349.001,820,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,262,Quinta Ilusión,164658.861,931347.775,800,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,268,San Antonio los Potrillos,164655.169,931323.393,773,E15C59,R,10,*,*,2
7,Chiapas,Chis.,12,Berriozábal,269,Santa Cruz,164658.846,931324.267,778,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,272,El Cañaveral,164851.948,931545.138,875,E15C59,R,14,*,*,2
7,Chiapas,Chis.,12,Berriozábal,275,Cuchumbac,165134.145,931829.554,1084,E15C59,R,55,28,27,9
7,Chiapas,Chis.,12,Berriozábal,276,Amendu,165008.408,931857.816,1080,E15C59,R,453,212,241,74
7,Chiapas,Chis.,12,Berriozábal,277,Tierra y Libertad,165014.891,931923.838,1043,E15C59,R,496,259,237,94
7,Chiapas,Chis.,12,Berriozábal,278,Santa Inés Buenos Aires,164551.704,931714.988,942,E15C59,R,11,*,*,2
7,Chiapas,Chis.,12,Berriozábal,280,San Isidro,164337.563,931629.527,884,E15C69,R,111,52,59,22
7,Chiapas,Chis.,12,Berriozábal,281,El Edén,164551.884,931828.851,1009,E15C59,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,282,La Gloria,164609.132,931706.612,931,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,283,Gracias a Dios (La Rinconada),164410.861,931613.97,861,E15C69,R,42,17,25,9
7,Chiapas,Chis.,12,Berriozábal,286,San Antonio Coyatoc,164516.793,931837.394,973,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,287,El Peniel,164511.461,931832.255,965,E15C59,R,46,19,27,11
7,Chiapas,Chis.,12,Berriozábal,288,Santa Lucía (Fracción el Edén),164527.183,931815.552,979,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,289,El Rosario,164642.688,931541.46,907,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,290,El Forastero (El Carmen),164458.547,931837.419,979,E15C69,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,291,Mi Lupita,165018.042,932116.501,926,E15C58,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,292,Santa Elena,164855.661,931910.734,999,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,293,El Sabinito,164837.12,931935.136,983,E15C59,R,177,78,99,36
7,Chiapas,Chis.,12,Berriozábal,294,San Antonio,164841.721,932005.666,980,E15C58,R,13,*,*,2
7,Chiapas,Chis.,12,Berriozábal,297,Quinta Sayúo,164607.46,931636.952,926,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,298,Las Cabañas,164620.043,931509.416,830,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,299,María de Guadalupe,164614.524,931513.575,827,E15C59,R,7,*,*,2
7,Chiapas,Chis.,12,Berriozábal,300,El Limón,164610.561,931514.608,839,E15C59,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,301,La Vaqueta,164702.84,931525.53,847,E15C59,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,302,Santa Martha,164646.847,931339.28,769,E15C59,R,9,*,*,2
7,Chiapas,Chis.,12,Berriozábal,305,El Rosario,164511.036,931822.046,952,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,306,La Libertad,164712.141,931230.632,695,E15C59,R,664,330,334,164
7,Chiapas,Chis.,12,Berriozábal,308,El Chucamay,164844.888,931745.05,977,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,309,El Porvenir,164327.851,931650.309,894,E15C69,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,313,El Higuito,164651.925,931446.353,804,E15C59,R,48,23,25,10
7,Chiapas,Chis.,12,Berriozábal,314,Río Agua Dulce,164614.062,931459.416,842,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,315,El Palmar,164643.475,931712.827,950,E15C59,R,161,85,76,40
7,Chiapas,Chis.,12,Berriozábal,317,Las Tulias,164804.966,931433.506,872,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,318,Rosario Buenavista,165016.226,932040.036,961,E15C58,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,320,San Luis,164737.753,931402.107,848,E15C59,R,3,*,*,2
7,Chiapas,Chis.,12,Berriozábal,321,El Chapital,164609.761,931616.868,919,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,324,El Mico,170017.805,932141.472,531,E15C48,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,325,San Jorge,164907.404,931645.69,1001,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,326,La Rinconada,165849.488,932138.457,442,E15C58,R,9,*,*,1
7,Chiapas,Chis.,12,Berriozábal,352,San Jorge,165956.082,932133.228,561,E15C58,R,17,9,8,4
7,Chiapas,Chis.,12,Berriozábal,353,La Pistola,165405.64,932533.772,933,E15C58,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,357,Betania,165227.012,932106.012,998,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,359,Santa Martha,164730.444,932200.113,1127,E15C58,R,110,58,52,23
7,Chiapas,Chis.,12,Berriozábal,360,Campestre California (Pequeño Líbano),164623.775,931735.657,960,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,362,Fanaber,164601.73,931743.192,971,E15C59,R,7,*,*,1
7,Chiapas,Chis.,12,Berriozábal,363,Jacalú,164559.143,931746.214,978,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,364,Ingraprosur (Yazmín),164601.225,931745.529,976,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,365,Las Bugambilias,164553.341,931753.352,994,E15C59,R,4,*,*,2
7,Chiapas,Chis.,12,Berriozábal,366,Que Chula Montaña,164555.021,931756.41,999,E15C59,R,7,*,*,1
7,Chiapas,Chis.,12,Berriozábal,367,El Cascarillo,164558.38,931756.63,997,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,368,Santa Cruz (San José),164559.788,931802.8,1001,E15C59,R,13,*,*,2
7,Chiapas,Chis.,12,Berriozábal,369,Agua Escondida,165022.003,931823.02,1151,E15C59,R,32,19,13,5
7,Chiapas,Chis.,12,Berriozábal,372,El Tempisque,164858.352,931645.368,984,E15C59,R,7,*,*,1
7,Chiapas,Chis.,12,Berriozábal,373,El Pozo,164903.514,931745.938,1001,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,375,El Peñasco (Las Pilas),165548.042,931849.573,348,E15C59,R,8,*,*,1
7,Chiapas,Chis.,12,Berriozábal,378,Jorge Trejo,165339.942,932342.002,792,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,379,Llano Bonito,165113.682,932325.668,901,E15C58,R,1,*,*,1
7,Chiapas,Chis.,12,Berriozábal,388,El Tesoro,164326.299,931701.054,897,E15C69,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,392,Los Manueles Uno,164505.406,931848.785,999,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,394,Betel,164511.232,931834.467,969,E15C59,R,37,16,21,11
7,Chiapas,Chis.,12,Berriozábal,397,Bonanza,164620.662,931532.506,864,E15C59,R,7,*,*,2
7,Chiapas,Chis.,12,Berriozábal,398,La Ceiba,164622.173,931528.092,864,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,399,San Jeronimo (Solidaridad),164609.922,931540.626,869,E15C59,R,239,115,124,54
7,Chiapas,Chis.,12,Berriozábal,400,El Renacimiento,164655.126,931349.133,796,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,401,La Huasteca,164954.984,931559.004,1065,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,406,El Palenque,165302.407,932220.51,940,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,417,El Mojón,165206.087,932220.099,910,E15C58,R,12,*,*,2
7,Chiapas,Chis.,12,Berriozábal,420,Quinta Fermán,164706.39,931343.131,801,E15C59,R,9,*,*,1
7,Chiapas,Chis.,12,Berriozábal,422,Monte Sinaí,165119.043,931902.811,1136,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,425,El Divisadero,165401.579,932302.603,871,E15C58,R,90,49,41,18
7,Chiapas,Chis.,12,Berriozábal,432,El Fandango,164616.878,931538.971,872,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,434,Las Peñitas,165335.469,932008.79,873,E15C58,R,16,9,7,3
7,Chiapas,Chis.,12,Berriozábal,436,Cima el Porvenir,165322.561,931959.423,906,E15C59,R,8,4,4,3
7,Chiapas,Chis.,12,Berriozábal,437,San Martín la Encañada,165028.958,932133.177,941,E15C58,R,10,*,*,1
7,Chiapas,Chis.,12,Berriozábal,439,El Arrinquín,170004.423,932048.531,598,E15C48,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,440,Bellavista (Monte Grande),164603.194,931806.228,1003,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,441,Betania,164920.627,931608.877,903,E15C59,R,20,13,7,3
7,Chiapas,Chis.,12,Berriozábal,442,Betania,165256.642,931858.743,1056,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,443,Santa Inés,164605.068,931706.571,928,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,444,Buenos Aires,164745.605,931400.237,864,E15C59,R,20,10,10,7
7,Chiapas,Chis.,12,Berriozábal,445,Los Capetillos,164727.151,931519.845,901,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,447,El Cacao,165930.705,931927.16,667,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,450,El Carmen,165353.377,932228.96,826,E15C58,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,452,Quinta Isabel,164803.46,931443.731,868,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,457,El Zapote,164844.09,931714.218,962,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,458,La Conformidad,165355.12,932437.143,877,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,459,Los Coyotes,164848.622,931516.206,868,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,460,El Clavel,165651.761,932157.168,503,E15C58,R,10,*,*,2
7,Chiapas,Chis.,12,Berriozábal,461,El Nuevo Triunfo (El Espadín),170014.131,931906.999,479,E15C49,R,91,46,45,13
7,Chiapas,Chis.,12,Berriozábal,462,Las Esperanzas,164503.852,931825.816,961,E15C59,R,14,5,9,4
7,Chiapas,Chis.,12,Berriozábal,463,La Esperanza,170113.008,932154,182,E15C48,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,465,Flor de Liz,164619.2,931544.15,882,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,467,Laguna Mora,164525.048,931746.77,984,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,468,Gracielita,164558.998,931807.566,1001,E15C59,R,1,*,*,1
7,Chiapas,Chis.,12,Berriozábal,469,Guadalupana,164533,931741.255,980,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,472,El Jocotón,164828.072,931649.473,943,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,473,Los Laguitos,170112.405,932105.682,382,E15C48,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,475,Lindavista,165701.292,932220.493,392,E15C58,R,7,*,*,1
7,Chiapas,Chis.,12,Berriozábal,476,Las Bugambilias,164609.613,931702.551,935,E15C59,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,477,Las Marías,165154.943,932358.374,901,E15C58,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,478,El Mirador,164348.731,931520.149,818,E15C69,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,479,Montecristo,165424.012,932228.992,823,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,480,Monterrey,164534.746,931820.488,983,E15C59,R,9,*,*,1
7,Chiapas,Chis.,12,Berriozábal,481,Las Naranjas,165429.988,932224.996,783,E15C58,R,10,*,*,1
7,Chiapas,Chis.,12,Berriozábal,483,Nueva Esperanza,165600.656,931946.885,704,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,484,Nueva Esperanza,165857.271,932110.722,521,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,486,Nuevo Chacacal,165822.978,931846.437,257,E15C59,R,130,66,64,30
7,Chiapas,Chis.,12,Berriozábal,487,Nuevo Progreso,165420.016,932240.008,795,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,488,El Ocote,165338.159,932532.092,798,E15C58,R,10,*,*,1
7,Chiapas,Chis.,12,Berriozábal,489,La Orquídea,164559.004,931819.008,998,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,491,Pañuelo Rojo (Mexiquito),164539.846,931531.708,892,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,493,El Paraíso,164547.42,931830.832,1019,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,494,El Paraíso,164907.964,931524.327,894,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,495,Paraíso de la Cueva,164918.89,931615.544,930,E15C59,R,12,*,*,2
7,Chiapas,Chis.,12,Berriozábal,496,El Pedregal de San Gabriel,164600.671,931719.677,941,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,497,La Peña de Oreb,164557.484,931746.49,980,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,498,La Peña,165352.633,932143.705,838,E15C58,R,6,*,*,1
7,Chiapas,Chis.,12,Berriozábal,499,La Perdiz,170029.455,932033.991,583,E15C48,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,500,Piedras Leguas,164858.309,931740.412,1000,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,501,La Pomarrosa,165250.971,932123.309,966,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,502,Ponyalón,164524.297,931816.263,973,E15C59,R,10,*,*,1
7,Chiapas,Chis.,12,Berriozábal,503,El Porvenir,164531.675,931753.321,985,E15C59,R,3,*,*,1
7,Chiapas,Chis.,12,Berriozábal,505,Quinta Emita,164737.069,931402.167,846,E15C59,R,12,9,3,3
7,Chiapas,Chis.,12,Berriozábal,506,Quinta Flor,164518.018,931819.686,963,E15C59,R,2,*,*,1
7,Chiapas,Chis.,12,Berriozábal,507,Quinta Irma,164806.138,931438.097,870,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,508,Quinta Lupita,164656.335,931643.629,941,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,509,Rancho Alegre,165004.648,931659.387,1053,E15C59,R,4,*,*,1
7,Chiapas,Chis.,12,Berriozábal,510,El Rastrojal,164834.34,931524.437,856,E15C59,R,11,*,*,1
7,Chiapas,Chis.,12,Berriozábal,513,El Recuerdo,165631.54,931954.355,610,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,514,El Relicario,164912.025,931842.961,1033,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,515,El Rocoso,164853.492,931734.068,968,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,517,CM el Sabino,164719.877,931252.404,710,E15C59,R,10,4,6,6
7,Chiapas,Chis.,12,Berriozábal,519,La Ceiba,165651.406,931845.787,294,E15C59,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,520,San Carlos,164609.575,931742.052,973,E15C59,R,5,*,*,1
7,Chiapas,Chis.,12,Berriozábal,523,Joel Ovando Melgar,164827.214,932147.834,1079,E15C58,R,15,*,*,2
7,Chiapas,Chis.,12,Berriozábal,525,San Isidro,165255.276,932212.661,962,E15C58,R,0,0,0,0
7,Chiapas,Chis.,12,Berriozábal,526,San Javier,165708.832,931928.26,322,E15C59,R,0,0,0,0
