"148580","N12"
"148592","Y14"
"148599","B89"
"148602","J60"
"148739","R71"
"148880","Y14"
"148924","Y11"
"148949","B89"
"148979","Y11"
"149064","Y14"
"149089","J82"
"149124","Y14"
"149129","E43"
"149174","B03"
"149179","G10"
"149197","B24"
"149202","D70"
"149233","R54"
"149351","R69"
"149353","J47"
"149385","B89"
"149386","B89"
"149412","N47"
"149422","J00"
"149426","J00"
"149432","D24"
"149436","C55"
"149438","C20"
"149439","C61"
"149468","N10"
"149485","N10"
"149492","J00"
"149534","I00"
"149535","H46"
"149544","G35"
"149553","N10"
"149554","N10"
"149555","N10"
"149556","N10"
"149557","N10"
